Posted Date,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-08-22 09:21:20.095789,Data Analyst,Mirai Labs,At office,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam
2024-08-22 09:21:20.095789,C#,EM&AI,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-08-22 09:21:20.095789,Golang,Doi Xanh Media Service Trading,At office,IT Product,Research Services,51-150,Vietnam
2024-08-22 09:21:20.095789,NULL,Doi Xanh Media Service Trading,At office,IT Product,Research Services,51-150,Vietnam
2024-08-22 09:21:20.095789,IT Support,AgileOps,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-22 09:21:20.095789,Kotlin,TP Entertainment,At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-08-22 09:21:20.095789,Manager,YRGLM Việt Nam,At office,IT Product,"Media, Advertising and Entertainment",1-50,Japan
2024-08-22 09:21:20.095789,Scrum,HDBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-22 09:21:20.095789,Project Manager,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-22 09:21:20.095789,Bridge Engineer,Minma Vietnam,At office,IT Product,E-commerce,1-50,Japan
2024-08-22 09:21:20.095789,Java,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-22 09:21:20.095789,NULL,Cigro Inc.,At office,IT Product,Software Products and Web Services,1-50,South Korea
2024-08-22 09:21:20.095789,Automation Test,Relationshop Inc.,At office,IT Product,Software Products and Web Services,151-300,United States
2024-08-21 09:21:20.095789,NULL,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-08-21 09:21:20.095789,English,FORTNA,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,United States
2024-08-21 09:21:20.095789,English,FORTNA,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,United States
2024-08-21 09:21:20.095789,Linux,VNPT Net Corporation,At office,IT Product,Network and Infrastructure,1-50,Vietnam
2024-08-21 09:21:20.095789,Cloud,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-08-21 09:21:20.095789,DevOps,VNPT EPAY,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-21 09:21:20.095789,Tester,Precio Fishbone Vietnam,At office,IT Product,Software Products and Web Services,51-150,Sweden
2024-08-21 09:21:20.095789,Automation Test,Murex,At office,IT Product,Financial Services,1000+,France
2024-08-21 09:21:20.095789,QA QC,CUBABLE,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-21 09:21:20.095789,NULL,Công ty cổ phần thương mại điện tử Winners Farm,At office,IT Product,Retail and Wholesale,1-50,Vietnam
2024-08-21 09:21:20.095789,AWS,Employment Hero,Remote,IT Product,Software Products and Web Services,501-1000,Australia
2024-08-21 09:21:20.095789,ReactJS,Employment Hero,Remote,IT Product,Software Products and Web Services,501-1000,Australia
2024-08-21 09:21:20.095789,Product Designer,AdvaHealth Solutions,Hybrid,IT Product,Healthcare,1-50,Singapore
2024-08-21 09:21:20.095789,Automation Test,Seedlint,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-21 09:21:20.095789,ReactJS,AWING,At office,IT Product,N/A,1-50,Vietnam
2024-08-21 09:21:20.095789,VueJS,Sungrove Tech Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-08-21 09:21:20.095789,VueJS,Sungrove Tech Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-08-21 09:21:20.095789,Golang,Sungrove Tech Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-08-21 09:21:20.095789,Tester,Sungrove Tech Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-08-21 09:21:20.095789,MongoDB,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-21 09:21:20.095789,JavaScript,CÔNG TY TNHH M4G,At office,IT Product,Game,1-50,Vietnam
2024-08-21 09:21:20.095789,ReactJS,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-20 09:21:20.095789,Oracle,Kien Long Bank,At office,Non-IT,Banking,1000+,Vietnam
2024-08-20 09:21:20.095789,Games,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-20 09:21:20.095789,Linux,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-20 09:21:20.095789,JavaScript,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-08-20 09:21:20.095789,Java,FPT Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-20 09:21:20.095789,NULL,MTI TECHNOLOGY,Hybrid,IT Product,IT Services and IT Consulting,151-300,Japan
2024-08-20 09:21:20.095789,J2EE,ELCA,Hybrid,IT Service and IT Consulting,N/A,301-500,Switzerland
2024-08-20 09:21:20.095789,C#,Relationshop Inc.,At office,IT Product,Software Products and Web Services,151-300,United States
2024-08-20 09:21:20.095789,NULL,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-20 09:21:20.095789,Java,Công ty cổ phần thương mại điện tử Winners Farm,At office,IT Product,Retail and Wholesale,1-50,Vietnam
2024-08-20 09:21:20.095789,ReactJS,Công ty cổ phần thương mại điện tử Winners Farm,At office,IT Product,Retail and Wholesale,1-50,Vietnam
2024-08-20 09:21:20.095789,English,Compax,At office,IT Product,IT Services and IT Consulting,501-1000,Austria
2024-08-20 09:21:20.095789,ReactJS,AMANOTES,At office,IT Outsourcing,Software Products and Web Services,151-300,Vietnam
2024-08-20 09:21:20.095789,JavaScript,Optimizely,At office,IT Product,IT Services and IT Consulting,151-300,United States
2024-08-20 09:21:20.095789,Product Manager,Digital Unicorn,At office,IT Outsourcing,Software Development Outsourcing,1-50,France
2024-08-19 09:21:20.095789,NULL,Inceptionlabs,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Singapore
2024-08-19 09:21:20.095789,Spring,Endava Việt Nam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-19 09:21:20.095789,Security,Tokyo Tech Lab,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-19 09:21:20.095789,NULL,ATI JSC,At office,IT Product,Software Development Outsourcing,51-150,Vietnam
2024-08-19 09:21:20.095789,Linux,Global Fashion Group,Hybrid,IT Product,Apparel and Fashion,1000+,United Kingdom
2024-08-19 09:21:20.095789,Spring,Công ty TNHH FIN2B VN,At office,IT Service and IT Consulting,Financial Services,1-50,South Korea
2024-08-18 09:21:20.095789,English,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-18 09:21:20.095789,AWS,GMO-Z.com | Vietnamlab center,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-18 09:21:20.095789,Linux,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-18 09:21:20.095789,QA QC,Otani U.P.,Hybrid,IT Product,Materials and Mining,1-50,Japan
2024-08-18 09:21:20.095789,Cloud,VINBIGDATA,At office,IT Product,"AI, Blockchain and Deep Tech Services",151-300,Vietnam
2024-08-18 09:21:20.095789,Golang,DEK Technologies,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-18 09:21:20.095789,Spring,DEK Technologies,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-18 09:21:20.095789,Java,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-08-18 09:21:20.095789,Data Analyst,FPT Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-18 09:21:20.095789,Team Leader,FPT Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-18 09:21:20.095789,JavaScript,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-18 09:21:20.095789,Java,Công ty TNHH Icetea Software,At office,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-18 09:21:20.095789,Spring,Công ty TNHH Icetea Software,At office,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-17 09:21:20.095789,SQL,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-17 09:21:20.095789,QA QC,CÔNG TY CỔ PHẦN CÔNG NGHỆ BEKISOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-17 09:21:20.095789,Laravel,CÔNG TY CỔ PHẦN CÔNG NGHỆ BEKISOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-17 09:21:20.095789,Designer,Công Ty TNHH BeraSig,At office,IT Product,Game,1-50,Vietnam
2024-08-17 09:21:20.095789,NULL,iTechwx Company Limited,At office,IT Outsourcing,IT Services and IT Consulting,301-500,United States
2024-08-17 09:21:20.095789,Solution Architect,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-17 09:21:20.095789,NULL,WORLD OF NEOPETS LIMITED,Remote,IT Product,Game,1-50,Hong Kong
2024-08-17 09:21:20.095789,Project Manager,NEC Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-17 09:21:20.095789,SQL,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-17 09:21:20.095789,English,Titan DMS,At office,IT Product,Software Development Outsourcing,51-150,Australia
2024-08-17 09:21:20.095789,SQL,Saigon Technology,Remote,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-17 09:21:20.095789,NULL,Mirai Labs,At office,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam
2024-08-17 09:21:20.095789,Cloud,Công Ty TNHH I- O DATA Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,1-50,Japan
2024-08-17 09:21:20.095789,Automation Test,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-17 09:21:20.095789,Java,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-17 09:21:20.095789,QA QC,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-17 09:21:20.095789,Java,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-17 09:21:20.095789,SQL,Intrepid Group Asia,Hybrid,IT Product,E-commerce,51-150,Singapore
2024-08-17 09:21:20.095789,NodeJS,bitA Viet Nam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-17 09:21:20.095789,Golang,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-08-17 09:21:20.095789,Data Analyst,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-17 09:21:20.095789,C#,SNB Group UK,Remote,IT Product,IT Services and IT Consulting,1-50,United Kingdom
2024-08-17 09:21:20.095789,NULL,LG CNS Việt Nam,At office,IT Product,Manufacturing and Engineering,151-300,Vietnam
2024-08-16 09:21:20.095789,DevOps,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-16 09:21:20.095789,Oracle,Gsoft,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-16 09:21:20.095789,Linux,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-16 09:21:20.095789,NULL,ONE Tech Stop Vietnam Company Ltd,At office,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-08-16 09:21:20.095789,NULL,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-08-16 09:21:20.095789,Azure,MODEC,At office,IT Product,Utilities,51-150,Japan
2024-08-16 09:21:20.095789,Cloud,Intrepid Group Asia,Hybrid,IT Product,E-commerce,51-150,Singapore
2024-08-16 09:21:20.095789,Spring,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-16 09:21:20.095789,NULL,HPT,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-16 09:21:20.095789,Azure,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-16 09:21:20.095789,NULL,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-16 09:21:20.095789,Networking,Công Ty Cổ Phần Tập Đoàn Meey Land,At office,IT Product,IT Services and IT Consulting,301-500,Vietnam
2024-08-16 09:21:20.095789,Spring,Noveo Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,1-50,France
2024-08-16 09:21:20.095789,Project Manager,Globee,At office,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-16 09:21:20.095789,AWS,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-16 09:21:20.095789,Java,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-16 09:21:20.095789,English,Aventra Group,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Malaysia
2024-08-16 09:21:20.095789,Java,GrapeCity,At office,IT Product,N/A,51-150,Japan
2024-08-15 09:21:20.095789,Angular,Orient Software Development Corp.,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Singapore
2024-08-15 09:21:20.095789,ReactJS,Orient Software Development Corp.,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Singapore
2024-08-15 09:21:20.095789,Scrum,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-15 09:21:20.095789,ERP,Trobz,At office,IT Outsourcing,N/A,51-150,France
2024-08-15 09:21:20.095789,QA QC,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-15 09:21:20.095789,Tester,Digital Unicorn,At office,IT Outsourcing,Software Development Outsourcing,1-50,France
2024-08-15 09:21:20.095789,ReactJS,TechSoft,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-15 09:21:20.095789,MongoDB,Ewoosoft Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,Games,Công ty TNHH Thankslab Việt Nam,At office,IT Product,Software Products and Web Services,51-150,Japan
2024-08-15 09:21:20.095789,NULL,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,Scrum,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-15 09:21:20.095789,English,Reycom Document Solutions / RDS Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-15 09:21:20.095789,SQL,TTCNTT Ngân hàng Xây Dựng | CBBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-15 09:21:20.095789,Tester,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-15 09:21:20.095789,AWS,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-15 09:21:20.095789,Tester,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-15 09:21:20.095789,Spring,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-08-15 09:21:20.095789,Product Owner,One Mount Group,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-15 09:21:20.095789,NoSQL,GeoComply (GeoTech Hub Vietnam),Hybrid,IT Product,Software Products and Web Services,301-500,Canada
2024-08-15 09:21:20.095789,Solution Architect,DEK Technologies,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-15 09:21:20.095789,PostgreSql,CÔNG TY TNHH AMPACS INTERNATIONAL,Hybrid,IT Product,Manufacturing and Engineering,1-50,Taiwan
2024-08-15 09:21:20.095789,Spring,K-Media,At office,IT Product,Telecommunication,51-150,Vietnam
2024-08-15 09:21:20.095789,Manager,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-15 09:21:20.095789,Project Manager,GemCommerce,At office,IT Product,E-commerce,51-150,Vietnam
2024-08-15 09:21:20.095789,C++,Omnicomm Việt Nam,At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-08-15 09:21:20.095789,Angular,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,Oracle,Kien Long Bank,At office,Non-IT,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,Spring,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-14 09:21:20.095789,Spring,Mcredit - Công ty Tài chính TNHH MB Shinsei,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-14 09:21:20.095789,JavaScript,Dtravel,Remote,IT Product,Professional Services,1-50,United Kingdom
2024-08-14 09:21:20.095789,English,Dynimlabs,Hybrid,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,NULL,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-14 09:21:20.095789,NULL,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,VueJS,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,QA QC,Axalize Incorporated,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-14 09:21:20.095789,ERP,"NEYU Ltd.,",At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-14 09:21:20.095789,Cloud,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-14 09:21:20.095789,AWS,Infodation Vietnam,At office,IT Outsourcing,Software Development Outsourcing,51-150,Netherlands
2024-08-14 09:21:20.095789,NULL,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-14 09:21:20.095789,Tester,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-08-14 09:21:20.095789,NULL,Younet Social,At office,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam
2024-08-14 09:21:20.095789,NULL,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-14 09:21:20.095789,.NET,CBBANK - Ban Triển Khai Chuyển Đổi Số,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,C#,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-08-14 09:21:20.095789,C#,Tổng Công ty CP Dệt may Hòa Thọ,At office,IT Product,Manufacturing and Engineering,1000+,Vietnam
2024-08-14 09:21:20.095789,ReactJS,i3 DVR International,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-08-14 09:21:20.095789,Designer,Ateam Việt Nam,At office,IT Product,Game,1000+,Japan
2024-08-14 09:21:20.095789,NULL,Picket Homes,Hybrid,IT Product,"Real Estate, Property and Construction",151-300,United States
2024-08-14 09:21:20.095789,Business Analyst,VNPT EPAY,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-14 09:21:20.095789,TypeScript,Briswell Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-14 09:21:20.095789,VueJS,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-14 09:21:20.095789,Kotlin,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-14 09:21:20.095789,J2EE,TPS Software,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-14 09:21:20.095789,NULL,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,C#,Extreme Việt Nam,At office,IT Outsourcing,Game,151-300,Japan
2024-08-14 09:21:20.095789,JavaScript,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-14 09:21:20.095789,ReactJS,"CyberLogitec Vietnam Co., Ltd.",At office,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,South Korea
2024-08-14 09:21:20.095789,Tester,SSI Securities Corporation,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-14 09:21:20.095789,C#,OMNIA SYSTEMS COMPANY LIMITED,At office,IT Product,IT Services and IT Consulting,1-50,Sweden
2024-08-14 09:21:20.095789,English,LG Electronics Development Vietnam (LGEDV),Remote,IT Product,Software Products and Web Services,1000+,South Korea
2024-08-14 09:21:20.095789,NULL,ORO Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Japan
2024-08-14 09:21:20.095789,Spring,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-14 09:21:20.095789,Cloud,VPBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-14 09:21:20.095789,TypeScript,MODEC,At office,IT Product,Utilities,51-150,Japan
2024-08-13 09:21:20.095789,JavaScript,Dai-ichi Life Việt Nam,At office,Non-IT,Financial Services,1000+,Japan
2024-08-13 09:21:20.095789,Spring,Daoukiwoom Innovation,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea
2024-08-13 09:21:20.095789,TypeScript,Neos Việt Nam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-13 09:21:20.095789,NodeJS,ISMART.ASIA TECHNOLOGY,At office,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-13 09:21:20.095789,TypeScript,Unifiedpost,Hybrid,IT Product,Financial Services,51-150,Belgium
2024-08-13 09:21:20.095789,NULL,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-13 09:21:20.095789,Java,KMS Technology,Hybrid,IT Outsourcing,N/A,1000+,United States
2024-08-13 09:21:20.095789,C#,Zuhlke Engineering Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland
2024-08-13 09:21:20.095789,C#,VNPT Net Corporation,At office,IT Product,Network and Infrastructure,1-50,Vietnam
2024-08-13 09:21:20.095789,Database,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-13 09:21:20.095789,JavaScript,Persol Career Tech Studio Vietnam,Hybrid,IT Product,Software Products and Web Services,1-50,Japan
2024-08-13 09:21:20.095789,Team Leader,Persol Career Tech Studio Vietnam,Hybrid,IT Product,Software Products and Web Services,1-50,Japan
2024-08-13 09:21:20.095789,Laravel,Got It,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-13 09:21:20.095789,ASP.NET,Kyanon Digital,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Singapore
2024-08-13 09:21:20.095789,Spring,Zuhlke Engineering Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Switzerland
2024-08-13 09:21:20.095789,Security,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-13 09:21:20.095789,NodeJS,ZOI SGN,At office,IT Outsourcing,Software Products and Web Services,151-300,Vietnam
2024-08-13 09:21:20.095789,SQL,Avenue,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-13 09:21:20.095789,TypeScript,RECURVE,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-13 09:21:20.095789,AWS,RECURVE,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-13 09:21:20.095789,QA QC,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-13 09:21:20.095789,SQL,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-08-13 09:21:20.095789,TypeScript,Live Channel,At office,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam
2024-08-12 09:21:20.095789,Spring,Công Ty TNHH Clever Creations Tech,Hybrid,IT Service and IT Consulting,"Media, Advertising and Entertainment",51-150,Vietnam
2024-08-12 09:21:20.095789,Tester,SCC Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,151-300,United Kingdom
2024-08-12 09:21:20.095789,JavaScript,Công Ty TNHH Onlai Việt Nam,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-12 09:21:20.095789,Oracle,CÔNG TY TNHH BỆNH VIỆN CHUYÊN KHOA THẨM MỸ JT ANGEL,At office,Non-IT,Materials and Mining,1-50,Vietnam
2024-08-12 09:21:20.095789,VueJS,LACONIC,At office,IT Product,Environment,1-50,United States
2024-08-11 09:21:20.095789,Security,Hybrid Technologies,At office,IT Outsourcing,Software Development Outsourcing,501-1000,Japan
2024-08-11 09:21:20.095789,NULL,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-11 09:21:20.095789,Tester,Hoan Loc Viet JSC,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-11 09:21:20.095789,English,Hella Vietnam,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,Germany
2024-08-11 09:21:20.095789,NULL,MIC,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-11 09:21:20.095789,AWS,Techcombank,At office,IT Product,Banking,1000+,Vietnam
2024-08-11 09:21:20.095789,Data Analyst,Bluebik Vietnam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam
2024-08-11 09:21:20.095789,VueJS,LACONIC,At office,IT Product,Environment,1-50,United States
2024-08-11 09:21:20.095789,English,Tyme,At office,IT Product,Banking,301-500,Singapore
2024-08-11 09:21:20.095789,Java,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-11 09:21:20.095789,Team Leader,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-08-11 09:21:20.095789,Java,WeGrow Edu VN,At office,IT Product,Education and Training,51-150,Vietnam
2024-08-11 09:21:20.095789,C++,"VISION SEMICON VIET NAM CO., LTD",At office,IT Product,N/A,1-50,Vietnam
2024-08-11 09:21:20.095789,Linux,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,Java,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,Spring,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-11 09:21:20.095789,Automation Test,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-11 09:21:20.095789,NULL,Chalasoft,At office,IT Outsourcing,N/A,1-50,Vietnam
2024-08-11 09:21:20.095789,Project Manager,VNG Corporation,At office,IT Product,Software Products and Web Services,1000+,Vietnam
2024-08-11 09:21:20.095789,ERP,Shoefabrik,At office,IT Outsourcing,N/A,301-500,Vietnam
2024-08-11 09:21:20.095789,C++,Công Ty TNHH Ohmidas Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,1-50,Japan
2024-08-10 09:21:20.095789,Spring,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-10 09:21:20.095789,NodeJS,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-10 09:21:20.095789,AngularJS,Convert Digital,At office,IT Product,E-commerce,1-50,Vietnam
