Posted Date,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-08-10 09:21:20.095789,Golang,SQL,NoSQL,Công Ty TNHH Stack Tech,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Singapore,Monday - Friday,No OT
2024-08-10 09:21:20.095789,J2EE,JQuery,Spring,Arch Partnership Limited,Remote,Ho Chi Minh - Ha Noi - Others,IT Outsourcing,IT Services and IT Consulting,51-150,Hong Kong,Monday - Friday,No OT
2024-08-10 09:21:20.095789,Tester,English,QA QC,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,C#,Unity,JavaScript,WORLD OF NEOPETS LIMITED,Remote,Da Nang - Ha Noi - Ho Chi Minh,IT Product,Game,1-50,Hong Kong,Monday - Friday,No OT
2024-08-09 09:21:20.095789,English,Project Manager,Manager,Dai-ichi Life Việt Nam,At office,Ho Chi Minh,Non-IT,Financial Services,1000+,Japan,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,ReactJS,JavaScript,NULL,Travala.com,Hybrid,Ha Noi,IT Product,Tourism & Hospitality Services,51-150,Singapore,Monday - Friday,No OT
2024-08-09 09:21:20.095789,DevOps,English,Azure,CodeLink,Hybrid,Ho Chi Minh - Da Nang - Ha Noi,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Android,React Native,Kotlin,Hitachi Digital Services,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Presale,Software Architect,Networking,FUJIFILM Business Innovation Việt Nam,At office,Ho Chi Minh,IT Product,IT Hardware and Computing,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,ReactJS,CSS,English,PROXEL Tech,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-09 09:21:20.095789,.NET,Python,English,Gigarion Technology,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,United States,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Java,Spring,J2EE,MSB,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Tester,QA QC,Automation Test,MSB,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-09 09:21:20.095789,QA QC,Agile,Tester,Live Payments,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Australia,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Java,SQL,Spring,LikeLion Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Project Manager,Agile,English,Silicon Prime Labs,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,United States,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,.NET,C#,ERP,Silicon Prime Labs,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,United States,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,ReactJS,CSS,JavaScript,NAVER VIETNAM,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,South Korea,Monday - Friday,No OT
2024-08-09 09:21:20.095789,SQL,System Engineer,IT Support,Vietnam International Bank (VIB),At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,
2024-08-09 09:21:20.095789,React Native,.NET,ReactJS,OMNIA SYSTEMS COMPANY LIMITED,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Sweden,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Business Analyst,MySQL,UI-UX,Blue Belt Technology,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-09 09:21:20.095789,JavaScript,HTML5,CSS,KILALA Communication,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",1-50,Japan,Monday - Friday,No OT
2024-08-09 09:21:20.095789,Golang,PostgreSql,Games,Aviron,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Canada,Monday - Friday,No OT
2024-08-09 09:21:20.095789,ReactJS,CSS,TypeScript,Global Fashion Group,Hybrid,Ho Chi Minh,IT Product,Apparel and Fashion,1000+,United Kingdom,Monday - Friday,No OT
2024-08-09 09:21:20.095789,PHP,ReactJS,Laravel,"Smaregi Vietnam Co., Ltd.",At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,301-500,Japan,Monday - Friday,No OT
2024-08-08 09:21:20.095789,VueJS,JavaScript,ReactJS,Entetsu Việt Nam,At office,Ha Noi,IT Product,N/A,1-50,Japan,Monday - Friday,No OT
2024-08-08 09:21:20.095789,Golang,Java,NULL,Be Group,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",301-500,Vietnam,Monday - Friday,Extra salary for OT
2024-08-08 09:21:20.095789,Tester,SQL,QA QC,Nexcel Solutions,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-08-08 09:21:20.095789,Business Analyst,SQL,English,Nexcel Solutions,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-08-08 09:21:20.095789,Android,React Native,TypeScript,KMS Healthcare,Hybrid,Ho Chi Minh - Da Nang,IT Outsourcing,Healthcare,301-500,United States,Monday - Friday,No OT
2024-08-08 09:21:20.095789,Project Manager,Agile,Scrum,GFT Technologies Vietnam,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-08-08 09:21:20.095789,.NET,NodeJS,C#,Việt Nam Shinda Technology,At office,Ho Chi Minh,IT Product,Financial Services,51-150,Taiwan,Monday - Friday,No OT
2024-08-08 09:21:20.095789,VueJS,NodeJS,TypeScript,SGH Asia Ltd.,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Germany,Monday - Friday,Extra days off for OT
2024-08-08 09:21:20.095789,React Native,Android,ReactJS,TPS Software,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-08 09:21:20.095789,Flutter,English,React Native,Relia Software,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-08-08 09:21:20.095789,Database,Python,Data Analyst,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",At office,Ho Chi Minh,IT Product,Education and Training,1-50,Vietnam,Monday - Friday,No OT
2024-08-08 09:21:20.095789,JavaScript,MVC,VueJS,AKILA,Hybrid,Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,Singapore,Monday - Friday,No OT
2024-08-08 09:21:20.095789,PHP,JavaScript,ReactJS,"CJ OLIVENETWORKS VINA CO., LTD",At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,South Korea,Monday - Friday,No OT
2024-08-08 09:21:20.095789,ReactJS,JavaScript,English,Relia Software,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-08-08 09:21:20.095789,VueJS,JavaScript,ReactJS,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-08-08 09:21:20.095789,NodeJS,OOP,TypeScript,SPG (Specific Group Vietnam),Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-08 09:21:20.095789,Golang,Database,Java,Saigon Technology,At office,Ho Chi Minh - Da Nang - Others,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-08-07 09:21:20.095789,Java,Spring,Kotlin,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,Ho Chi Minh,IT Product,Financial Services,301-500,Japan,Monday - Friday,No OT
2024-08-07 09:21:20.095789,JavaScript,AWS,Team Leader,Renn Labs,At office,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,1-50,United States,Monday - Friday,No OT
2024-08-07 09:21:20.095789,.NET,ASP.NET,C#,Joblogic,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,301-500,United Kingdom,Monday - Friday,No OT
2024-08-07 09:21:20.095789,HTML5,CSS,JavaScript,Smilegate Vietnam,At office,Ho Chi Minh,IT Product,Game,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-07 09:21:20.095789,Automation Test,Agile,Tester,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-07 09:21:20.095789,Python,English,Blockchain,GFT Technologies Vietnam,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-08-07 09:21:20.095789,DevOps,Python,AWS,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-07 09:21:20.095789,Java,MySQL,Spring,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-07 09:21:20.095789,Flutter,Dart,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-07 09:21:20.095789,.NET,C#,Golang,Vietnam International Bank (VIB),At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,
2024-08-07 09:21:20.095789,Project Manager,English,Team Leader,Groove Technology,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,Australia,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Android,Kotlin,Java,Saigon Technology,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-08-07 09:21:20.095789,Automation Test,Python,SQL,Got It,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,AWS,Azure,NULL,Parcel Perform,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Singapore,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Golang,MySQL,AWS,SkyLab,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Singapore,Monday - Friday,No OT
2024-08-07 09:21:20.095789,QA QC,English,Automation Test,SMG Swiss Marketplace Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Switzerland,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Flutter,Android,iOS,TechVSI,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Product Manager,Business Analyst,Product Owner,AROBID.COM,At office,Ho Chi Minh,IT Product,E-commerce,51-150,Vietnam,Monday - Saturday,No OT
2024-08-07 09:21:20.095789,VueJS,JavaScript,TypeScript,Smilegate Vietnam,At office,Ho Chi Minh,IT Product,Game,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-07 09:21:20.095789,Business Analyst,UI-UX,English,DNSE,At office,Ha Noi,IT Product,Financial Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Azure,Manager,DevOps,Aperia Solutions Vietnam Co Ltd,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,United States,Monday - Friday,No OT
2024-08-07 09:21:20.095789,iOS,OOP,Swift,Bootloader Studio,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Team Leader,Project Manager,Cloud,SkyLab,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Singapore,Monday - Friday,No OT
2024-08-07 09:21:20.095789,QA QC,Tester,Automation Test,SkyLab,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Singapore,Monday - Friday,No OT
2024-08-07 09:21:20.095789,ReactJS,JavaScript,TypeScript,GrapeCity,At office,Ha Noi,IT Product,N/A,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-07 09:21:20.095789,JavaScript,React Native,ReactJS,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Python,NodeJS,Java,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-08-07 09:21:20.095789,Business Analyst,English,Project Manager,FE CREDIT,At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,PHP,JavaScript,Laravel,Neos Việt Nam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,
2024-08-06 09:21:20.095789,Python,MySQL,NULL,Devtify Technologies Corporation,Hybrid,Ho Chi Minh - Da Nang,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-06 09:21:20.095789,React Native,Java,NULL,Doi Xanh Media Service Trading,At office,Ho Chi Minh,IT Product,Research Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,SQL,Python,NULL,DATA NEST,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Python,Golang,MongoDB,Ahamove,At office,Ho Chi Minh,IT Product,E-commerce,301-500,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Android,iOS,React Native,"Thuy Anh Technology CO., LTD",At office,Ho Chi Minh,IT Product,IT Hardware and Computing,1-50,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,QA QC,Tester,Automation Test,NAB Innovation Centre Vietnam,At office,Ho Chi Minh - Ha Noi,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Product Owner,Product Manager,NULL,BraveBits,At office,Ha Noi,IT Product,Game,51-150,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Automation Test,QA QC,Tester,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-06 09:21:20.095789,UI-UX,English,Product Designer,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-06 09:21:20.095789,Database,Python,JavaScript,Cazoodle,Remote,Ha Noi,IT Product,Software Products and Web Services,1-50,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Business Analyst,English,Scrum,Tyme,Hybrid,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Python,JavaScript,PHP,Cazoodle,At office,Ha Noi,IT Product,Software Products and Web Services,1-50,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,.NET,NodeJS,Angular,FPT Software,At office,Ha Noi - Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,Extra salary for OT
2024-08-06 09:21:20.095789,PHP,SQL,Laravel,Serdao,At office,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",51-150,France,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Python,SQL,Django,Anrakutei Vietnam Innovation Dep,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,No OT
2024-08-06 09:21:20.095789,React Native,Android,iOS,Serdao,At office,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",51-150,France,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Product Owner,Product Manager,Scrum,HRS Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Germany,Monday - Friday,No OT
2024-08-06 09:21:20.095789,DevOps,AWS,Azure,Simpson Strong-Tie Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,501-1000,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,JavaScript,PHP,ReactJS,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",At office,Ho Chi Minh,IT Product,Education and Training,1-50,Vietnam,Monday - Friday,No OT
2024-08-06 09:21:20.095789,JavaScript,English,ReactJS,HRS Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Germany,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Flutter,Android,iOS,HRS Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Germany,Monday - Friday,No OT
2024-08-06 09:21:20.095789,iOS,Swift,NULL,"ANDPAD VietNam Co., Ltd",Hybrid,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Ruby,Ruby on Rails,AWS,"ANDPAD VietNam Co., Ltd",Hybrid,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Golang,MySQL,AWS,"ANDPAD VietNam Co., Ltd",Hybrid,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Business Analyst,English,Product Owner,KMS Technology,Hybrid,Ho Chi Minh,IT Outsourcing,N/A,1000+,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,QA QC,English,Tester,Floware,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,NodeJS,JavaScript,ReactJS,Floware,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,United States,Monday - Friday,No OT
2024-08-06 09:21:20.095789,Tester,SQL,QA QC,DTS Software Vietnam,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,151-300,Japan,Monday - Friday,Extra salary for OT
2024-08-06 09:21:20.095789,JavaScript,Android,iOS,Daoukiwoom Innovation,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea,Monday - Friday,No OT
2024-08-05 09:21:20.095789,Project Manager,Android,Cloud,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,Ha Noi,IT Product,IT Hardware and Computing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-05 09:21:20.095789,ReactJS,NodeJS,PostgreSql,CÔNG TY CỔ PHẦN NỀN TẢNG PHÁT SÓNG TRỰC TUYẾN ONAIR,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-08-05 09:21:20.095789,JavaScript,NodeJS,NULL,SCC Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,United Kingdom,Monday - Friday,No OT
2024-08-04 09:21:20.095789,React Native,Android,iOS,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-04 09:21:20.095789,.NET,C#,Angular,VERP Technology Solutions JSC,At office,Ha Noi,IT Product,N/A,1-50,Vietnam,Monday - Friday,No OT
2024-08-04 09:21:20.095789,Java,SQL,Spring,"Rakuten Fintech Vietnam Co., Ltd.",At office,Ho Chi Minh,IT Product,Financial Services,51-150,Japan,Monday - Friday,No OT
2024-08-04 09:21:20.095789,Business Analyst,Agile,Product Owner,Alpaca Vietnam,Hybrid,Ha Noi - Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Flutter,Android,iOS,Công ty CP Công nghệ SF Technologies,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-03 09:21:20.095789,NodeJS,MySQL,MongoDB,Công ty CP Công nghệ SF Technologies,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Java,Agile,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-03 09:21:20.095789,Flutter,Android,iOS,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-03 09:21:20.095789,Blockchain,Python,C language,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-08-03 09:21:20.095789,Java,SQL,NULL,Công Ty TNHH Công Nghệ Thông Tin Thịnh Vượng Phát,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Saturday,No OT
2024-08-03 09:21:20.095789,Python,AWS,VueJS,Otani U.P.,Hybrid,Ha Noi,IT Product,Materials and Mining,1-50,Japan,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Java,English,Cloud,Laudert Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Germany,Monday - Friday,Extra days off for OT
2024-08-03 09:21:20.095789,Business Analyst,Agile,English,Simpson Strong-Tie Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,501-1000,United States,Monday - Friday,No OT
2024-08-03 09:21:20.095789,C#,System Engineer,C++,"ReFlex Technologies Vietnam Co., Ltd",At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Japan,Monday - Friday,OT included in base salary
2024-08-03 09:21:20.095789,Python,SQL,AWS,LizAI Vietnam,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",1-50,United States,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Project Manager,English,Embedded,Hella Vietnam,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",51-150,Germany,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Designer,UI-UX,NULL,BraveBits,At office,Ha Noi,IT Product,Game,51-150,Vietnam,Monday - Friday,No OT
2024-08-03 09:21:20.095789,ReactJS,HTML5,JavaScript,DevDirect Ltd.,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-08-03 09:21:20.095789,ReactJS,JavaScript,English,Flodesk,At office,Da Nang,IT Product,IT Services and IT Consulting,1-50,United States,Monday - Friday,No OT
2024-08-03 09:21:20.095789,.NET,ASP.NET,C#,soxes AG,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland,Monday - Friday,No OT
2024-08-03 09:21:20.095789,.NET,SQL,C#,Song Technologies LLC,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",51-150,United States,Monday - Friday,No OT
2024-08-03 09:21:20.095789,DevOps,System Engineer,Cloud,Brighton Investment,Hybrid,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-03 09:21:20.095789,ReactJS,JavaScript,TypeScript,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-03 09:21:20.095789,.NET,MySQL,ASP.NET,ELCA,Hybrid,Ho Chi Minh,IT Service and IT Consulting,N/A,301-500,Switzerland,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Scrum,Agile,English,SNB Group UK,Remote,Ho Chi Minh - Ha Noi - Da Nang,IT Product,IT Services and IT Consulting,1-50,United Kingdom,Monday - Friday,No OT
2024-08-03 09:21:20.095789,PHP,.NET,ReactJS,SNB Group UK,Remote,Ho Chi Minh - Ha Noi - Da Nang,IT Product,IT Services and IT Consulting,1-50,United Kingdom,Monday - Friday,No OT
2024-08-03 09:21:20.095789,Angular,JavaScript,ReactJS,SNB Group UK,Remote,Ho Chi Minh - Ha Noi - Da Nang,IT Product,IT Services and IT Consulting,1-50,United Kingdom,Monday - Friday,No OT
2024-08-03 09:21:20.095789,DevOps,Cloud,Azure,KMS Healthcare,Hybrid,Ho Chi Minh - Da Nang,IT Outsourcing,Healthcare,301-500,United States,Monday - Friday,No OT
2024-08-02 09:21:20.095789,UI-UX,HTML5,CSS,Techbase Vietnam,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,Japan,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Business Analyst,ERP,NULL,SALEWORK,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Tester,Database,NULL,SALEWORK,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Java,Spring,Solution Architect,Rakus Vietnam Company,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Project Manager,English,Manager,GKIM DIGITAL,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-08-02 09:21:20.095789,React Native,JavaScript,TypeScript,Perifit,Remote,Others,IT Product,Healthcare,1-50,France,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Project Manager,Agile,Scrum,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,.NET,ASP.NET,C#,DTS Software Vietnam,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,151-300,Japan,Monday - Friday,Extra salary for OT
2024-08-02 09:21:20.095789,IT Support,English,NULL,iTechwx Company Limited,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,301-500,United States,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Solution Architect,Software Architect,Java,VNG Corporation,At office,Ha Noi,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,QA QC,Team Leader,Tester,VNG Corporation,At office,Ha Noi,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,React Native,iOS,NULL,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,.NET,MVC,ASP.NET,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,IT Support,English,NULL,iTechwx Company Limited,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,301-500,United States,Monday - Friday,No OT
2024-08-02 09:21:20.095789,ReactJS,HTML5,JavaScript,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Business Intelligence,Python,SQL,GFT Technologies Vietnam,At office,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-08-02 09:21:20.095789,ReactJS,JavaScript,AngularJS,Pixelz,At office,Ha Noi,IT Product,Creative and Design,501-1000,Denmark,Monday - Friday,Extra salary for OT
2024-08-02 09:21:20.095789,Product Owner,UI-UX,English,Cloud Technology,Hybrid,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Java,Python,ABAP,Viettel Software Services (A Member of Viettel Group),At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,
