Title,Skill 1,Skill 2,Skill 3,Skill 4,Company,Address 1,Address 2,Post date,Salary
Backend Engineer,,,,,Công ty cổ phần VGP,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Junior/Senior Back-End (PHP) Developer,PHP,,,,CÔNG TY TNHH VERISERVE VIỆT NAM,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,"Tới 3,500 USD"
Tester,Tester,,,,CÔNG TY TNHH VERISERVE VIỆT NAM,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,30 - 62 triệu
Intern UA Marketing Mobile App,Mobile,,,,Viettel Software,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,13 - 23 triệu
Developer Leader (.NET Hoặc Java),Java,.NET,Leader,,Công ty Cổ phần Công Nghệ Thông Tin Checkmate,Hồ Chí Minh: Quận 7,,Đăng 2 tuần trước,3 - 4 triệu
"Lập Trình Web (Html,Css,JS,.Net)",CSS,.NET,Web,,CÔNG TY TNHH MTV AUSTRAX TECHNOLOGIES VIETNAM,Hồ Chí Minh: Phú Nhuận,,Đăng 2 tuần trước,Thoả thuận
Lập Trình Web .Net,.NET,Web,,,"BAP IT Co., JSC",Hồ Chí Minh: Bình Thạnh,,Đăng 2 tuần trước,40 - 60 triệu
IT Project Manager (Từ 3 Năm Kinh Nghiệm),Manager,Project Manager,,,Công ty Cổ phần Công nghệ mạng và Truyền thông,Hà Nội: Đống Đa,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Kinh Doanh Phần Mềm,,,,,Công ty Cổ phần Đầu tư và Phát triển Koolsoft,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,25 - 35 triệu
Senior Tester (Social Insurance Full Salary),Tester,,,,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Tới 54 triệu
Trưởng Phòng Giải Pháp Công Nghệ Thông Tin,,,,,Công ty TNHH Giải pháp và Dịch vụ cao cấp,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Devops Engineer (Backend Engineer),DevOps,,,,INNOTECH VIETNAM CORPORATION,Hồ Chí Minh: Tân Bình,,Đăng 2 tuần trước,Thoả thuận
Sale Online Thương Mại Điện Tử Được Đào Tạo,,,,,Công ty TNHH Đầu tư thương mại và du lịch quốc tế Hòa Bình,Hà Nội: Đống Đa,,Đăng 2 tuần trước,8 - 15 triệu
Lập Trình Hệ Thống Odoo (Coder Odoo),,,,,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Thực Tập Sinh Marketing Cấp Dấu Mộc Thực Tập,,,,,Ngân hàng TMCP Hàng Hải Việt Nam (MSB),Hà Nội: Đống Đa,,Đăng 2 tuần trước,"1,000 - 3,000 USD"
Azure Solutions Architect,Azure,,,,Công ty TNHH MTV Cimigo,Hồ Chí Minh: Bình Thạnh,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên IT Phân Tích Yêu Cầu Nghiệp Vụ (BA),,,,,Công ty TNHH BlueOC Tech,Hà Nội: Gia Lâm,,Đăng 2 tuần trước,Thoả thuận
Data Scientist (Kỹ Sư Khoa Học Dữ Liệu),Data,,,,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,20 - 40 triệu
Data Analyst (Kỹ Sư Phân Tích Dữ Liệu),Data Analyst,Data,,,Công ty Cổ phần Công nghệ SAVIS,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 25 triệu
Nhân Viên Marketing Tiếng Anh (Lĩnh Vực IT),,,,,Công ty Cổ phần Công nghệ SAVIS,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,12 - 20 triệu
Python Developer (Từ 3 Năm Kinh Nghiệm),Python,,,,Công ty CP đầu tư và công nghệ OSB,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,1.5 - 3 triệu
Senior Data Tester,Tester,Data,,,Công ty CP đầu tư và công nghệ OSB,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,1.5 - 3 triệu
Senior Data Product Owner,Product Owner,Data,,,Công ty TNHH Thu phí tự động VETC,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,25 - 45 triệu
Senior Data Engineering,Data,,,,Công ty TNHH AEGONA,Hồ Chí Minh: Quận 12,,Đăng 2 tuần trước,Thoả thuận
Java Backend Developer (Middle/Senior),Java,,,,Công ty TNHH CÔNG NGHỆ VÀ TƯ VẤN DOANH NGHIỆP INNOCOM,Hà Nội: Hai Bà Trưng,Hồ Chí Minh: Quận 7,Đăng 2 tuần trước,8 - 12 triệu
"Business Analyst (Sql, Database)",Business Analyst,Database,SQL,Data,Công ty Cổ phần VCCorp,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,12 - 20 triệu
"JavaScript Developer (1 Năm Kinh Nghiệm, Biết PHP)",Java,JavaScript,PHP,,CÔNG TY CỔ PHẦN CÔNG NGHỆ EVOL,Hồ Chí Minh: Quận 7,,Đăng 2 tuần trước,"500 - 1,500 USD"
Backend Java Developer,Java,,,,Công ty cổ phần phần mềm nhúng NATA,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,10 - 15 triệu
Experienced JavaScript Developer,Java,JavaScript,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
"Hồ Chí Minh, Bình Dương",,,,,Công ty Cổ phần Phần mềm Vitex Việt Nam,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Tới 0.5 triệu
Cần Thơ & 3 nơi khác,,,,,SAPP Academy,Hà Nội: Hai Bà Trưng,,Đăng 2 tuần trước,13 - 25 triệu
Hồ Chí Minh,,,,,Công ty Cổ phần Funtap,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,5 - 15 triệu
Back-End Developer,,,,,FPT Software,Đà Nẵng: Ngũ Hành Sơn,,Đăng 2 tuần trước,Thoả thuận
Junior Full-Stack Developer,,,,,CÔNG TY TNHH DỊCH VỤ ỨNG DỤNG DI ĐỘNG THĂNG LONG,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,Thoả thuận
AI Engineer,AI,,,,CÔNG TY CỔ PHẦN GMO-Z.com RUNSYSTEM,Hà Nội: Đống Đa,,Đăng 2 tuần trước,20 - 30 triệu
Nhân Viên Kinh Doanh Sản Phẩm Công Nghệ,,,,,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NIỀM TIN,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 35 triệu
Ua Marketing Executive (Fresher - Junior),,,,,Công ty Cổ phần NTTe-MOI,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 20 triệu
Java Spring Boot,Java,Spring,,,Công ty Cổ phần viễn thông FPT,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
"Nhân Viên QC, Thu Nhập 15 - 30tr, Nghỉ T7 Và CN",,,,,Công ty Cổ phần viễn thông FPT,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,25 - 40 triệu
Nhân Viên SEO Specialist Tại Quận 6 - TP.HCM,,,,,Công ty Cổ phần NTTe-MOI,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 20 triệu
Automation Marketing,,,,,Công ty Cổ phần viễn thông FPT,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,5 - 10 triệu
Nhân Viên Kinh Doanh,,,,,Công ty cổ phần kinh doanh công nghệ Open Techiz,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Tới 25 triệu
Nhân Viên Game/App Marketing Fresher,Game,,,,CÔNG TY CỔ PHẦN ĐẦU TƯ BIT GROUP,Hồ Chí Minh: Bình Thạnh,,Đăng 2 tuần trước,Thoả thuận
"Back End Dev (.NET, C#, SQL, DevExpress)",C#,.NET,SQL,,Công ty cổ phần kinh doanh công nghệ Open Techiz,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Tới 30 triệu
Kỹ Sư Cầu Nối (Brse),,,,,CÔNG TY TNHH THIẾT BỊ MINH TÂM,Hà Nội: Đống Đa,,Đăng 2 tuần trước,Tới 4 triệu
Tester Biết Tiếng Nhật,Tester,,,,CÔNG TY TNHH TM DV THANH TRANG,Hồ Chí Minh: Gò Vấp,,Đăng 2 tuần trước,10 - 30 triệu
Fresher Graphic Designer,Designer,,,,CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,13 - 18 triệu
Junior Graphic Designer,Designer,,,,"VĂN PHÒNG ĐẠI DIỆN IDEACONCERT CO., LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH",Hồ Chí Minh: Quận 7,,Đăng 2 tuần trước,Trên 12 triệu
Manual Tester (Thu Nhập Hấp Dẫn + BHXH Full Lương),Tester,,,,CÔNG TY CỔ PHẦN VIỆN MẮT QUỐC TẾ VIỆT - NGA,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,10 - 15 triệu
"Suport Engineer, 12.5 - 25M, HCM",,,,,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG TRỰC TUYẾN (VÍ MOMO),Hà Nội,,Đăng 2 tuần trước,Thoả thuận
Digital Marketing Junior - Hồ Chí Minh,,,,,CÔNG TY CỔ PHẦN AGGREGATORI CAPACI,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Game Designer- Hồ Chí Minh,Designer,Game,,,Viettel IDC,Hà Nội: Thanh Xuân,Hồ Chí Minh,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Marketing - Nữ - Kinh Nghiệm Dưới 1 Năm - Thu Nhập Lên Đến 10 Triệu Đồng - Đống Đa (Hà Nội),,,,,Công Ty Cổ Phần Giáo Dục Jaxtina,Hà Nội: Hà Đông,,Đăng 2 tuần trước,Thoả thuận
Senior Android Developer (Kotlin),Android,Kotlin,,,CÔNG TY CỔ PHẦN SCUTI,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Tới 35 triệu
Golang Engineer/ Backend Golang,Golang,,,,Công ty Cổ phần Blackwind,Hà Nội: Ba Đình,,Đăng 2 tuần trước,8 - 12 triệu
Tester (Automation/ Manual/ Network),Tester,,,,Công ty Cổ phần Mirabo,Hà Nội: Đống Đa,,Đăng 2 tuần trước,20 - 25 triệu
Business Intelligence Analyst (BI Analyst),Business Intelligence,,,,Công ty Cổ phần Mirabo,Hà Nội: Đống Đa,,Đăng 2 tuần trước,25 - 40 triệu
Data Engineer,Data,,,,Công Ty Cổ Phần Deepsel Việt Nam,Hà Nội,,Đăng 2 tuần trước,25 - 40 triệu
Ecommerce Product Designer,Designer,Product Designer,,,Công ty Cổ phần NTTe-MOI,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,20 - 30 triệu
Thực Tập Sinh Tester,Tester,,,,Công ty TNHH Kangwon Group,Hà Nội: Hà Đông,,Đăng 2 tuần trước,14 - 17 triệu
Java Solution Architect (Eng),Java,Solution Architect,,,CÔNG TY TNHH HOLDSTATION VIỆT NAM,Hà Nội: Ba Đình,,Đăng 2 tuần trước,0.0 - 0.0 triệu
Senior Java Developer (Eng),Java,,,,Công ty Cổ Phần Devitech,Hồ Chí Minh: Gò Vấp,,Đăng 2 tuần trước,Tới 20 triệu
MLOps Engineer,,,,,Công ty cổ phần công nghệ DTDI,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Tới 25 triệu
Analytics Engineer,,,,,Công ty Cổ phần Solazu,Hồ Chí Minh: Bình Thạnh,,Đăng 2 tuần trước,Thoả thuận
Business Analyst (Từ 2 Năm Kinh Nghiệm),Business Analyst,,,,Công ty CP Tin học Lạc Việt,Hồ Chí Minh: Phú Nhuận,,Đăng 2 tuần trước,Thoả thuận
Sales Team Lead,,,,,Công ty CP Tin học Lạc Việt,Hồ Chí Minh: Phú Nhuận,,Đăng 2 tuần trước,Thoả thuận
Fullstack Developer (Strong Back-End),,,,,Công ty Cp Công nghệ và Truyền thông Dagoras,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,8 - 12 triệu
Business Analyst Leader,Business Analyst,Leader,,,Công ty TNHH Pancake Việt Nam,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,9 - 15 triệu
Full Stack Engineer (English Fluent),English,,,,CÔNG TY TNHH GIANTY VIỆT NAM,Hồ Chí Minh: Quận 2,,Đăng 2 tuần trước,Thoả thuận
Junior Backend Engineer (.NET Core),.NET,,,,Công ty Cổ phần Công nghệ GEN,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Trên 10 triệu
Middle Fullstack .NET Angular,Angular,.NET,,,Công ty Cổ phần Công nghệ GEN,Hồ Chí Minh,,Đăng 2 tuần trước,Trên 10 triệu
"Senior Fullstack .NET, VueJS",.NET,VueJS,,,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,Toàn Quốc,,Đăng 2 tuần trước,12 - 27 triệu
Middle/ Senior Tester,Tester,,,,Công ty CP An ninh mạng Việt Nam,Hà Nội: Thanh Xuân,Hồ Chí Minh: Tân Bình,Đăng 2 tuần trước,Thoả thuận
"Nhân Viên Lập Trình Web (NodeJs, ReactJS)",NodeJS,ReactJS,Web,,Công ty CP An ninh mạng Việt Nam,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,Thoả thuận
Senior Python Developer (English Good),English,Python,,,Công ty CP An ninh mạng Việt Nam,Hà Nội: Thanh Xuân,Hồ Chí Minh: Tân Bình,Đăng 2 tuần trước,Thoả thuận
Content Blocchain,AI,,,,Công ty CP An ninh mạng Việt Nam,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,20 - 30 triệu
Nhân Viên Ba ( Business Analyst ),Business Analyst,,,,"TOMOSIA Co.,Ltd",Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 25 triệu
Sales Manager,Manager,,,,CÔNG TY TNHH KỸ NGHỆ PHÚC ANH,Hà Nội: Đống Đa,,Đăng 2 tuần trước,8 - 12 triệu
Data Scientist/Senior Data Scientist,Data,,,,"Playground Co.,Ltd",Hồ Chí Minh: Quận 2,,Đăng 2 tuần trước,12 - 15 triệu
Lập Trình Viên .NET (Around 33M),.NET,,,,Công ty Cổ phần Công nghệ phần mềm và quảng cáo trực tuyến MegaAds,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,12 - 18 triệu
Junior Unity Game Developer (1 Năm Kinh Nghiệm),Unity,Game,,,"Playground Co.,Ltd",Hồ Chí Minh: Quận 2,,Đăng 2 tuần trước,18 - 25 triệu
Project Manager (PM),Manager,Project Manager,,,Ngân Hàng TMCP An Bình,Hà Nội,,Đăng 2 tuần trước,Thoả thuận
"Hồ Chí Minh, Bình Dương",,,,,Ngân Hàng TMCP An Bình,Hà Nội,,Đăng 2 tuần trước,Thoả thuận
Cần Thơ & 3 nơi khác,,,,,CÔNG TY CỔ PHẦN TẬP ĐOÀN KHẢI HOÀN LAND,Hồ Chí Minh: Quận 7,,Đăng 2 tuần trước,Thoả thuận
Hồ Chí Minh,,,,,Beetechsoft,Hà Nội: Thanh Xuân,Đà Nẵng: Sơn Trà,Đăng 2 tuần trước,25 - 60 triệu
Back End Developer (Remote),,,,,Beetechsoft,Hà Nội: Thanh Xuân,Đà Nẵng: Sơn Trà,Đăng 2 tuần trước,25 - 60 triệu
"Fintech - PHP Developer (Codeigniter 4, Laravel)",Laravel,PHP,,,Beetechsoft,Hà Nội: Thanh Xuân,Đà Nẵng: Sơn Trà,Đăng 2 tuần trước,25 - 40 triệu
Fullstack Java + Reactjs,Java,ReactJS,,,CHI NHÁNH CÔNG TY TNHH PASONA TECH VIỆT NAM TẠI HÀ NỘI,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,"Trên 3,500 USD"
Solutions Architect,,,,,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ PHÁT TRIỂN CÔNG NGHỆ BEAE VIỆT NAM,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,8 - 12 triệu
Project Manager,Manager,Project Manager,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Tester Biết Tiếng Nhật,Tester,,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Thực Tập Sinh Content Marketing,,,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Wordpress Developer,Wordpress,,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Java Developer ( Senior),Java,,,,Viettel Digital,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Vuejs Developer,VueJS,,,,Công Ty Cổ Phần Công Nghệ VMO Holdings,Hà Nội,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Kinh Doanh Phần Mềm,,,,,Công ty Cổ phần đầu tư phát triển Máy Việt Nam,Hà Nội: Hà Đông,,Đăng 2 tuần trước,25 - 38 triệu
Senior DevOps Engineer,DevOps,,,,Công ty cổ phần đầu tư Phát triển Máy Việt Nam,Hà Nội: Hà Đông,,Đăng 2 tuần trước,25 - 38 triệu
WordPress Developer (Onsite/Remote),Wordpress,,,,CÔNG TY CỔ PHẦN POWERGATE SOFTWARE,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Senior Fullstack Developer (React And Python),Python,,,,Công ty cổ phần thương mại trực tuyến An Thịnh Phát,Hà Nội: Hà Đông,,Đăng 2 tuần trước,10 - 20 triệu
Tester - Nghỉ T7CN,Tester,,,,"Protean Studios Co., Ltd.",Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,30 - 40 triệu
Unity Dev (All Level),Unity,,,,IMT Central,Hồ Chí Minh,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Content Facebook,,,,,IMT Central,Hồ Chí Minh,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Phân Tích Nghiệp Vụ (Junior),,,,,IMT Central,Hồ Chí Minh,,Đăng 2 tuần trước,Thoả thuận
Chuyên Viên Vận Hành Hệ Thống DMS,,,,,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐIỆN TỬ GREENMAZING,Hà Nội: Đống Đa,,Đăng 2 tuần trước,Tới 25 triệu
Nhân Viên Video Editor,,,,,CÔNG TY TNHH HYBRID TECHNOLOGIES VIỆT NAM,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,50 - 75 triệu
Project Manager,Manager,Project Manager,,,IMT SOLUTIONS CORP,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Data Engineer 2 EXP,Data,,,,CÔNG TY TNHH SẢN XUẤT VÀ DỊCH VỤ CMC,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,15 - 18 triệu
"Senior Account Manager (ITO, English Fluent)",English,Manager,,,Super Game,Hà Nội: Hà Đông,,Đăng 2 tuần trước,10 - 25 triệu
Senior Tester (English Fluent),English,Tester,,,Ugotechs,Hồ Chí Minh: Thủ Đức,,Đăng 2 tuần trước,Tới 5 triệu
Intern Software Engineer (Mobile/Web Full-Stack),Mobile,Web,,,CÔNG TY TNHH CNV HOLDINGS,Hồ Chí Minh: Phú Nhuận,,Đăng 2 tuần trước,30 - 50 triệu
Kỹ Sư Cầu Nối (Brse),,,,,IMT Central,Hồ Chí Minh,,Đăng 2 tuần trước,Thoả thuận
Quản Trị Hệ Thống (System Admin),System Admin,,,,FPT Software,Hà Nội: Thạch Thất,,Đăng 2 tuần trước,Thoả thuận
Kiểm Thử Phần Mềm (Manual Tester),Tester,,,,IMT SOLUTIONS CORP,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Solution Architect,Solution Architect,,,,Công ty Cổ phần Phần mềm MOHA,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
AI Engineer 1 EXP,AI,,,,IMT SOLUTIONS CORP,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Product Owner,Product Owner,,,,Công ty Cổ phần Phần mềm MOHA,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Vận Hành Game,Game,,,,Công ty Cổ phần Phần mềm MOHA,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Tới 25 triệu
Thực Tập Sinh Marketing Parttime,,,,,IMT SOLUTIONS CORP,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Lập Trình Viên PHP,PHP,,,,Hương Việt Group,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,Thoả thuận
Senior Android Developer,Android,,,,GAMIFY STUDIOS,Hồ Chí Minh: Tân Bình,,Đăng 2 tuần trước,Thoả thuận
Bridge System Engineer - All Level,System Engineer,,,,CÔNG TY TNHH QUỐC TẾ INCOM - STUDIO,Hà Nội: Ba Đình,,Đăng 2 tuần trước,Thoả thuận
Sales Business Development (IT),,,,,Ngân Hàng Thương Mại Cổ Phần Quốc Tế Việt Nam,Hà Nội,,Đăng 2 tuần trước,Thoả thuận
Fullstack Developers (Node.Js & React.Js & Vue.Js),,,,,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,"700 - 2,500 USD"
Junior Mobile Engineer (React Native),React Native,Mobile,,,Công Ty Cổ Phần 3H INC Việt Nam,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Tư Vấn Website,Web,,,,Công Ty Cổ Phần 3H INC Việt Nam,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Trên 25 triệu
Game Developer (Cocos Creator),Cocos,Game,,,Công Ty Cổ Phần 3H INC Việt Nam,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Trên 25 triệu
PM Game,Game,,,,Cty TNHH Thundersoft Việt Nam,Hà Nội: Nam Từ Liêm,Nước Ngoài,Đăng 2 tuần trước,Thoả thuận
Manager IT ( Trưởng Phòng Bộ Phận AI),Manager,AI,,,Cty TNHH Thundersoft Việt Nam,Hà Nội: Long Biên, Nam Từ Liêm,Đăng 2 tuần trước,Thoả thuận
Senior AI Engineer - Hỗ Trợ Onboard 40% Lương,AI,,,,Woori Bank Vietnam,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,15 - 30 triệu
Java Developer (1 -3 Năm Kinh Nghiệm),Java,,,,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,"2,000 - 3,000 USD"
Frontend Developer Intern,,,,,Cty TNHH Thundersoft Việt Nam,Hà Nội: Nam Từ Liêm,Nước Ngoài,Đăng 2 tuần trước,Thoả thuận
Junior .NET Developer,.NET,,,,Cty TNHH Thundersoft Việt Nam,Hà Nội: Nam Từ Liêm,Nước Ngoài,Đăng 2 tuần trước,Thoả thuận
Kỹ Sư Cầu Nối Tiếng Nhật,,,,,Công ty TNHH Icetea Software,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Thực Tập Sinh Kỹ Sư Hệ Thống,,,,,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,Hà Nội: Nam Từ Liêm,,Đăng 2 tuần trước,"700 - 2,500 USD"
Quản Lý Dự Án (Project Manager),Manager,Project Manager,,,Công ty cổ phần đầu tư và thương mại Japan Connection,Hà Nội: Hà Đông,,Đăng 2 tuần trước,Thoả thuận
"Hồ Chí Minh, Bình Dương",,,,,IMT SOLUTIONS CORP,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Cần Thơ & 3 nơi khác,,,,,CÔNG TY CỔ PHẦN AHT TECH,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,Thoả thuận
Hồ Chí Minh,,,,,Công ty TNHH Công Nghệ và Thương Mại Lifesup,Hà Nội: Cầu Giấy,,Đăng 2 tuần trước,10 - 16 triệu
Trưởng Nhóm Kiểm Thử Phần Mềm (Test Lead),,,,,VC Corp,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,15 - 22 triệu
Thực Tập Kỹ Sư Phần Mềm,,,,,VC Corp,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,14 - 20 triệu
"Senior Mobile Developer (Ios, Swift, Android)",Android,iOS,Swift,Mobile,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,Toàn Quốc,,Đăng 2 tuần trước,Thoả thuận
Nhân Viên Thiết Kế 2D,,,,,CÔNG TY TNHH ENDAVA,Hồ Chí Minh: Tân Bình,,Đăng 2 tuần trước,Thoả thuận
Chuyên Viên Phân Tích Nghiệp Vụ Phần Mềm - HN,,,,,CÔNG TY TNHH GIÁO DỤC VÀ DỊCH VỤ SONG HÂN,Hà Nội: Hoàng Mai,,Đăng 2 tuần trước,Thoả thuận
IT Business Analyst - MSB - 1Y563,Business Analyst,,,,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,Toàn Quốc,,Đăng 2 tuần trước,20 - 40 triệu
Data Analysis Associate,Data,,,,Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,Hồ Chí Minh: Quận 7,,Đăng 2 tuần trước,Tới 25 triệu
Intern Fullstack Developer,,,,,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,Toàn Quốc,,Đăng 2 tuần trước,12 - 25 triệu
Developer Fullstack,,,,,Capi Creative Design,Hà Nội: Thanh Xuân,,Đăng 2 tuần trước,Thoả thuận
System Engineer,System Engineer,,,,VĂN PHÒNG ĐẠI DIỆN STYL SOLUTIONS PTE. LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH,Hồ Chí Minh: Quận 2,,Đăng 2 tuần trước,Thoả thuận
Lập Trình Viên Java,Java,,,,Công ty TNHH Mageplaza,Hà Nội: Hà Đông,,Đăng 2 tuần trước,Thoả thuận
